age,appearances,assists,birth_date,birthplace,career_summary,club,created_at,current_situation,display_name,goals,height_cm,id,last_verified_at,league,name,nationality,photo_storage_path,photo_url,position,preferred_foot,shirt_number,slug,source_url,status,strengths,team_id,updated_at,weight_kg
,,,2001-11-24,,,Auxerre,2026-05-17T20:18:17.084+00:00,,Clément Akpa,,,4102,,,Clément Akpa,Ivory Coast,,,DF,,,clement-akpa,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:10.711+00:00,
,,,1991-07-19,,,Maribor,2026-05-17T20:18:17.687+00:00,,Jean Michaël Seri,,,4104,,,Jean Michaël Seri,Ivory Coast,,,MF,,,jean-michael-seri,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:11.24+00:00,
,,,1995-05-07,,,Porto,2026-05-17T20:18:18.301+00:00,,Seko Fofana,,,4106,,,Seko Fofana,Ivory Coast,,,MF,,,seko-fofana,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:11.762+00:00,
,,,2001-02-22,,,Charleroi,2026-05-17T20:18:18.82+00:00,,Parfait Guiagon,,,4108,,,Parfait Guiagon,Ivory Coast,,,MF,,,parfait-guiagon,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:12.278+00:00,
,,,2003-12-20,,,Cercle Brugge,2026-05-17T20:18:19.391+00:00,,Oumar Diakité,,,4110,,,Oumar Diakité,Ivory Coast,,,FW,,,oumar-diakite,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:12.926+00:00,
,,,2001-07-01,,,Crystal Palace,2026-05-17T20:18:19.941+00:00,,Evann Guessand,,,4112,,,Evann Guessand,Ivory Coast,,,FW,,,evann-guessand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:13.537+00:00,
,,,2006-11-14,,,RB Leipzig,2026-05-17T20:18:20.813+00:00,,Yan Diomande,,,4114,,,Yan Diomande,Ivory Coast,,,FW,,,yan-diomande,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:14.147+00:00,
,,,2003-01-02,,,Nice,2026-05-17T20:18:21.687+00:00,,Elye Wahi,,,4116,,,Elye Wahi,Ivory Coast,,,FW,,,elye-wahi,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:14.668+00:00,
,,,2002-08-21,,,Parma,2026-05-17T20:18:22.237+00:00,,Zion Suzuki,,,4118,,,Zion Suzuki,Japan,,,GK,,,zion-suzuki,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:15.272+00:00,
,,,1999-03-03,,,Kashima Antlers,2026-05-17T20:18:23.05+00:00,,Tomoki Hayakawa,,,4120,,,Tomoki Hayakawa,Japan,,,GK,,,tomoki-hayakawa,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:15.852+00:00,
,,,2002-07-11,,,Manchester United,2026-05-17T20:18:20.553+00:00,,Amad Diallo,,,4113,,,Amad Diallo,Ivory Coast,,,FW,,,amad-diallo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:13.789+00:00,
,,,2006-03-02,,,TSG Hoffenheim,2026-05-17T20:18:21.093+00:00,,Bazoumana Touré,,,4115,,,Bazoumana Touré,Ivory Coast,,,FW,,,bazoumana-toure,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:14.407+00:00,
,,,2003-10-25,,,Inter Milan,2026-05-17T20:18:21.976+00:00,,Ange-Yoan Bonny,,,4117,,,Ange-Yoan Bonny,Ivory Coast,,,FW,,,ange-yoan-bonny,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:14.966+00:00,
,,,1999-07-28,,,Sanfrecce Hiroshima,2026-05-17T20:18:22.513+00:00,,Keisuke Ōsako,,,4119,,,Keisuke Ōsako,Japan,,,GK,,,keisuke-osako,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:15.581+00:00,
,,,1986-09-12,,,FC Tokyo,2026-05-17T20:18:23.327+00:00,,Yūto Nagatomo,,,4121,,,Yūto Nagatomo,Japan,,,DF,,,yuto-nagatomo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:16.204+00:00,
,,,1997-01-27,,,Ajax,2026-05-17T20:18:23.941+00:00,,Kō Itakura,,,4123,,,Kō Itakura,Japan,,,DF,,,ko-itakura,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:16.77+00:00,
,,,1999-05-12,,,Bayern Munich,2026-05-17T20:18:24.819+00:00,,Hiroki Itō,,,4125,,,Hiroki Itō,Japan,,,DF,,,hiroki-ito,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:17.287+00:00,
,,,2000-06-07,,,Le Havre,2026-05-17T20:18:25.687+00:00,,Ayumu Seko,,,4127,,,Ayumu Seko,Japan,,,DF,,,ayumu-seko,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:17.834+00:00,
,,,2003-07-12,,,Copenhagen,2026-05-17T20:18:26.239+00:00,,Junnosuke Suzuki,,,4129,,,Junnosuke Suzuki,Japan,,,DF,,,junnosuke-suzuki,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:18.448+00:00,
,,,1993-03-09,,,Genk,2026-05-17T20:18:26.855+00:00,,Junya Itō,,,4131,,,Junya Itō,Japan,,,MF,,,junya-ito,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:19.062+00:00,
,,,1996-08-05,,,Crystal Palace,2026-05-17T20:18:27.371+00:00,,Daichi Kamada,,,4133,,,Daichi Kamada,Japan,,,MF,,,daichi-kamada,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:19.627+00:00,
,,,1998-09-10,,,Leeds United,2026-05-17T20:18:27.904+00:00,,Ao Tanaka,,,4135,,,Ao Tanaka,Japan,,,MF,,,ao-tanaka,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:20.155+00:00,
,,,2000-12-30,,,Mainz 05,2026-05-17T20:18:28.439+00:00,,Kaishū Sano,,,4137,,,Kaishū Sano,Japan,,,MF,,,kaishu-sano,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:20.664+00:00,
,,,1997-10-20,,,Celtic,2026-05-17T20:18:28.997+00:00,,Daizen Maeda,,,4139,,,Daizen Maeda,Japan,,,FW,,,daizen-maeda,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:21.21+00:00,
,,,2001-10-25,,,SC Freiburg,2026-05-17T20:18:29.522+00:00,,Yuito Suzuki,,,4141,,,Yuito Suzuki,Japan,,,FW,,,yuito-suzuki,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:21.786+00:00,
,,,2005-03-26,,,VfL Wolfsburg,2026-05-17T20:18:30.064+00:00,,Kento Shiogai,,,4143,,,Kento Shiogai,Japan,,,FW,,,kento-shiogai,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:22.312+00:00,
,,,1998-09-14,,,Stoke City,2026-05-17T20:18:30.794+00:00,,Viktor Johansson,,,4145,,,Viktor Johansson,Sweden,,,GK,,,viktor-johansson,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:22.903+00:00,
,,,1994-07-17,,,Aston Villa,2026-05-17T20:18:31.333+00:00,,Victor Lindelöf ( captain ),,,4147,,,Victor Lindelöf ( captain ),Sweden,,,DF,,,victor-lindelof-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:23.476+00:00,
,,,1999-04-29,,,Leeds United,2026-05-17T20:18:31.86+00:00,,Gabriel Gudmundsson,,,4149,,,Gabriel Gudmundsson,Sweden,,,DF,,,gabriel-gudmundsson,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:23.989+00:00,
,,,2000-05-13,,,Juventus,2026-05-17T20:18:32.493+00:00,,Emil Holm,,,4151,,,Emil Holm,Sweden,,,DF,,,emil-holm,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:24.564+00:00,
,,,2002-02-12,,,Borussia Dortmund,2026-05-17T20:18:33.005+00:00,,Daniel Svensson,,,4153,,,Daniel Svensson,Sweden,,,DF,,,daniel-svensson,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:25.084+00:00,
,,,1997-01-08,,,FC St. Pauli,2026-05-17T20:18:33.622+00:00,,Eric Smith,,,4155,,,Eric Smith,Sweden,,,DF,,,eric-smith,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:25.615+00:00,
,,,1999-01-05,,,VfL Wolfsburg,2026-05-17T20:18:34.403+00:00,,Mattias Svanberg,,,4157,,,Mattias Svanberg,Sweden,,,MF,,,mattias-svanberg,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:26.175+00:00,
,,,2003-10-06,,,Brighton & Hove Albion,2026-05-17T20:18:34.938+00:00,,Yasin Ayari,,,4159,,,Yasin Ayari,Sweden,,,MF,,,yasin-ayari,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:26.791+00:00,
,,,2002-11-21,,,Union Saint-Gilloise,2026-05-17T20:18:35.455+00:00,,Besfort Zeneli,,,4161,,,Besfort Zeneli,Sweden,,,MF,,,besfort-zeneli,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:27.458+00:00,
,,,1998-06-04,,,Arsenal,2026-05-17T20:18:35.998+00:00,,Viktor Gyökeres,,,4163,,,Viktor Gyökeres,Sweden,,,FW,,,viktor-gyokeres,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:28.074+00:00,
,,,2002-04-27,,,Newcastle United,2026-05-17T20:18:36.63+00:00,,Anthony Elanga,,,4165,,,Anthony Elanga,Sweden,,,FW,,,anthony-elanga,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:28.591+00:00,
,,,1998-09-08,,,Holstein Kiel,2026-05-17T20:18:37.163+00:00,,Alexander Bernhardsson,,,4167,,,Alexander Bernhardsson,Sweden,,,FW,,,alexander-bernhardsson,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:29.198+00:00,
,,,1998-07-01,,,Malmö FF,2026-05-17T20:18:37.758+00:00,,Taha Ali,,,4169,,,Taha Ali,Sweden,,,FW,,,taha-ali,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:29.813+00:00,
,,,1996-06-13,,,Étoile du Sahel,2026-05-17T20:18:38.323+00:00,,Sabri Ben Hessen,,,4171,,,Sabri Ben Hessen,Tunisia,,,GK,,,sabri-ben-hessen,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:30.427+00:00,
,,,1998-11-05,,,Ajax,2026-05-17T20:18:23.591+00:00,,Takehiro Tomiyasu,,,4122,,,Takehiro Tomiyasu,Japan,,,DF,,,takehiro-tomiyasu,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:16.502+00:00,
,,,1991-07-15,,,Sint-Truiden,2026-05-17T20:18:24.202+00:00,,Shōgo Taniguchi,,,4124,,,Shōgo Taniguchi,Japan,,,DF,,,shogo-taniguchi,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:17.03+00:00,
,,,2000-06-28,,,Werder Bremen,2026-05-17T20:18:25.162+00:00,,Yukinari Sugawara,,,4126,,,Yukinari Sugawara,Japan,,,DF,,,yukinari-sugawara,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:17.542+00:00,
,,,1997-02-05,,,Feyenoord,2026-05-17T20:18:25.979+00:00,,Tsuyoshi Watanabe,,,4128,,,Tsuyoshi Watanabe,Japan,,,DF,,,tsuyoshi-watanabe,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:18.142+00:00,
,,,1993-02-09,,,Liverpool,2026-05-17T20:18:26.595+00:00,,Wataru Endo ( captain ),,,4130,,,Wataru Endo ( captain ),Japan,,,MF,,,wataru-endo-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:18.705+00:00,
,,,1998-06-16,,,Eintracht Frankfurt,2026-05-17T20:18:27.116+00:00,,Ritsu Dōan,,,4132,,,Ritsu Dōan,Japan,,,MF,,,ritsu-doan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:19.369+00:00,
,,,2001-06-04,,,Real Sociedad,2026-05-17T20:18:27.636+00:00,,Takefusa Kubo,,,4134,,,Takefusa Kubo,Japan,,,MF,,,takefusa-kubo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:19.888+00:00,
,,,2000-07-28,,,Reims,2026-05-17T20:18:28.171+00:00,,Keito Nakamura,,,4136,,,Keito Nakamura,Japan,,,MF,,,keito-nakamura,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:20.415+00:00,
,,,1998-08-28,,,Feyenoord,2026-05-17T20:18:28.746+00:00,,Ayase Ueda,,,4138,,,Ayase Ueda,Japan,,,FW,,,ayase-ueda,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:20.919+00:00,
,,,1997-08-08,,,NEC,2026-05-17T20:18:29.257+00:00,,Kōki Ogawa,,,4140,,,Kōki Ogawa,Japan,,,FW,,,koki-ogawa,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:21.518+00:00,
,,,2005-06-03,,,Sint-Truiden,2026-05-17T20:18:29.808+00:00,,Keisuke Gotō,,,4142,,,Keisuke Gotō,Japan,,,FW,,,keisuke-goto,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,73,2026-05-17T20:25:22.052+00:00,
,,,1989-06-23,,,AIK,2026-05-17T20:18:30.389+00:00,,"( 1989-06-23 ) June 23, 1989 (aged 36)",,,4144,,,"( 1989-06-23 ) June 23, 1989 (aged 36)",Sweden,,,GK,,,1989-06-23-june-23-1989-aged-36,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:22.649+00:00,
,,,1998-07-11,,,Derby County,2026-05-17T20:18:31.067+00:00,,Jacob Widell Zetterström,,,4146,,,Jacob Widell Zetterström,Sweden,,,GK,,,jacob-widell-zetterstrom,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:23.158+00:00,
,,,1999-01-13,,,Atalanta,2026-05-17T20:18:31.595+00:00,,Isak Hien,,,4148,,,Isak Hien,Sweden,,,DF,,,isak-hien,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:23.733+00:00,
,,,1995-06-01,,,Celta Vigo,2026-05-17T20:18:32.231+00:00,,Carl Starfelt,,,4150,,,Carl Starfelt,Sweden,,,DF,,,carl-starfelt,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:24.287+00:00,
,,,1998-10-21,,,Burnley,2026-05-17T20:18:32.752+00:00,,Hjalmar Ekdal,,,4152,,,Hjalmar Ekdal,Sweden,,,DF,,,hjalmar-ekdal,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:24.826+00:00,
,,,2000-04-10,,,Braga,2026-05-17T20:18:33.353+00:00,,Gustaf Lagerbielke,,,4154,,,Gustaf Lagerbielke,Sweden,,,DF,,,gustaf-lagerbielke,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:25.341+00:00,
,,,2002-06-22,,,Mjällby AIF,2026-05-17T20:18:33.886+00:00,,Elliot Stroud,,,4156,,,Elliot Stroud,Sweden,,,DF,,,elliot-stroud,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:25.924+00:00,
,,,1995-06-21,,,Udinese,2026-05-17T20:18:34.673+00:00,,Jesper Karlström,,,4158,,,Jesper Karlström,Sweden,,,MF,,,jesper-karlstrom,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:26.537+00:00,
,,,2006-02-02,,,Tottenham Hotspur,2026-05-17T20:18:35.197+00:00,,Lucas Bergvall,,,4160,,,Lucas Bergvall,Sweden,,,MF,,,lucas-bergvall,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:27.152+00:00,
,,,1999-09-21,,,Liverpool,2026-05-17T20:18:35.717+00:00,,Alexander Isak,,,4162,,,Alexander Isak,Sweden,,,FW,,,alexander-isak,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:27.719+00:00,
,,,1993-09-30,,,Pafos,2026-05-17T20:18:36.325+00:00,,Ken Sema,,,4164,,,Ken Sema,Sweden,,,FW,,,ken-sema,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:28.334+00:00,
,,,2001-07-08,,,Celtic,2026-05-17T20:18:36.887+00:00,,Benjamin Nygren,,,4166,,,Benjamin Nygren,Sweden,,,FW,,,benjamin-nygren,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:28.849+00:00,
,,,1997-05-23,,,Club Brugge,2026-05-17T20:18:37.452+00:00,,Gustaf Nilsson,,,4168,,,Gustaf Nilsson,Sweden,,,FW,,,gustaf-nilsson,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,74,2026-05-17T20:25:29.453+00:00,
,,,1997-01-28,,,CS Sfaxien,2026-05-17T20:18:38.066+00:00,,Aymen Dahmen,,,4170,,,Aymen Dahmen,Tunisia,,,GK,,,aymen-dahmen,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:30.126+00:00,
,,,2001-08-25,,,Club Africain,2026-05-17T20:18:38.583+00:00,,Mouhib Chamakh,,,4172,,,Mouhib Chamakh,Tunisia,,,GK,,,mouhib-chamakh,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:30.736+00:00,
,,,1995-06-19,,,Servette,2026-05-17T20:18:39.122+00:00,,Dylan Bronn,,,4174,,,Dylan Bronn,Tunisia,,,DF,,,dylan-bronn,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:31.35+00:00,
,,,1999-02-22,,,Young Boys,2026-05-17T20:18:39.64+00:00,,Yan Valery,,,4176,,,Yan Valery,Tunisia,,,DF,,,yan-valery,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:31.921+00:00,
,,,2004-09-04,,,IFK Norrköping,2026-05-17T20:18:40.154+00:00,,Moutaz Neffati,,,4178,,,Moutaz Neffati,Tunisia,,,DF,,,moutaz-neffati,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:32.577+00:00,
,,,2004-07-17,,,Kasımpaşa,2026-05-17T20:18:40.92+00:00,,Adem Arous,,,4180,,,Adem Arous,Tunisia,,,DF,,,adem-arous,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:33.193+00:00,
,,,1995-05-10,,,Eintracht Frankfurt,2026-05-17T20:18:41.444+00:00,,Ellyes Skhiri ( captain ),,,4182,,,Ellyes Skhiri ( captain ),Tunisia,,,MF,,,ellyes-skhiri-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:33.757+00:00,
,,,2001-03-16,,,Norwich City,2026-05-17T20:18:41.966+00:00,,Anis Ben Slimane,,,4184,,,Anis Ben Slimane,Tunisia,,,MF,,,anis-ben-slimane,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:34.277+00:00,
,,,2004-04-10,,,FC Augsburg,2026-05-17T20:18:42.496+00:00,,Ismaël Gharbi,,,4186,,,Ismaël Gharbi,Tunisia,,,MF,,,ismael-gharbi,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:34.837+00:00,
,,,1994-01-27,,,Union Berlin,2026-05-17T20:18:43.022+00:00,,Rani Khedira,,,4188,,,Rani Khedira,Tunisia,,,MF,,,rani-khedira,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:35.353+00:00,
,,,1998-05-26,,,Lorient,2026-05-17T20:18:38.861+00:00,,Montassar Talbi,,,4173,,,Montassar Talbi,Tunisia,,,DF,,,montassar-talbi,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:30.998+00:00,
,,,1993-12-20,,,Nice,2026-05-17T20:18:39.391+00:00,,Ali Abdi,,,4175,,,Ali Abdi,Tunisia,,,DF,,,ali-abdi,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:31.658+00:00,
,,,1995-12-15,,,Espérance de Tunis,2026-05-17T20:18:39.895+00:00,,Mohamed Amine Ben Hamida,,,4177,,,Mohamed Amine Ben Hamida,Tunisia,,,DF,,,mohamed-amine-ben-hamida,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:32.273+00:00,
,,,2001-12-20,,,Maribor,2026-05-17T20:18:40.419+00:00,,Omar Rekik,,,4179,,,Omar Rekik,Tunisia,,,DF,,,omar-rekik,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:32.885+00:00,
,,,2004-06-09,,,US Monastir,2026-05-17T20:18:41.172+00:00,,Raed Chikhaoui,,,4181,,,Raed Chikhaoui,Tunisia,,,DF,,,raed-chikhaoui,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:33.499+00:00,
,,,2003-01-21,,,Burnley,2026-05-17T20:18:41.704+00:00,,Hannibal Mejbri,,,4183,,,Hannibal Mejbri,Tunisia,,,MF,,,hannibal-mejbri,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:34.012+00:00,
,,,1994-07-02,,,Kasımpaşa,2026-05-17T20:18:42.236+00:00,,Mortadha Ben Ouanes,,,4185,,,Mortadha Ben Ouanes,Tunisia,,,MF,,,mortadha-ben-ouanes,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:34.55+00:00,
,,,2000-04-24,,,Lugano,2026-05-17T20:18:42.762+00:00,,Hadj Mahmoud,,,4187,,,Hadj Mahmoud,Tunisia,,,MF,,,hadj-mahmoud,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:35.099+00:00,
,,,1999-02-10,,,Copenhagen,2026-05-17T20:18:43.273+00:00,,Elias Achouri,,,4189,,,Elias Achouri,Tunisia,,,FW,,,elias-achouri,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:35.629+00:00,
,,,1999-12-27,,,Hannover 96,2026-05-17T20:18:44.082+00:00,,Elias Saad,,,4192,,,Elias Saad,Tunisia,,,FW,,,elias-saad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:36.47+00:00,
,,,2005-02-02,,,Paris Saint-Germain,2026-05-17T20:18:44.619+00:00,,Khalil Ayari,,,4194,,,Khalil Ayari,Tunisia,,,FW,,,khalil-ayari,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:37.02+00:00,
,,,1992-05-11,,,Real Madrid,2026-05-17T20:18:45.407+00:00,,Thibaut Courtois,,,4196,,,Thibaut Courtois,Belgium,,,GK,,,thibaut-courtois,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:37.536+00:00,
,,,2005-07-31,,,Strasbourg,2026-05-17T20:18:45.942+00:00,,Mike Penders,,,4198,,,Mike Penders,Belgium,,,GK,,,mike-penders,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:38.048+00:00,
,,,1995-12-05,,,Fulham,2026-05-17T20:18:46.456+00:00,,Timothy Castagne,,,4200,,,Timothy Castagne,Belgium,,,DF,,,timothy-castagne,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:38.562+00:00,
,,,2003-10-24,,,Sporting CP,2026-05-17T20:18:47.004+00:00,,Zeno Debast,,,4202,,,Zeno Debast,Belgium,,,DF,,,zeno-debast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:39.1+00:00,
,,,1993-01-28,,,Club Brugge,2026-05-17T20:18:47.762+00:00,,Brandon Mechele,,,4204,,,Brandon Mechele,Belgium,,,DF,,,brandon-mechele,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:39.69+00:00,
,,,2005-03-28,,,Club Brugge,2026-05-17T20:18:48.284+00:00,,Joaquin Seys,,,4206,,,Joaquin Seys,Belgium,,,DF,,,joaquin-seys,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:40.28+00:00,
,,,1989-01-12,,,Girona,2026-05-17T20:18:48.795+00:00,,Axel Witsel,,,4208,,,Axel Witsel,Belgium,,,MF,,,axel-witsel,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:40.793+00:00,
,,,1997-05-07,,,Aston Villa,2026-05-17T20:18:49.309+00:00,,Youri Tielemans ( captain ),,,4210,,,Youri Tielemans ( captain ),Belgium,,,MF,,,youri-tielemans-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:41.303+00:00,
